id,brand_id,brand_name,product_name,categories,discount,discount_rate,list_price,price,rating_average,review_count,stock_item_qty,stock_item_max_sale_qty,short_url
251566557,273717,GOKING,"NEVER SAY GAME OVER, NEW GAME LOADING, mã G153. Hãy tỏa sáng như kim cương, qua chiếc áo thun Goking siêu hot cho nam nữ trẻ em, cặp đôi, gia đình, đội nhóm",Áo thun nam ngắn tay không cổ,0,0,69000,69000,5.0,1,1000,1000,https://tiki.vn/product-p251566557.html?spid=251566581
271529139,939827,AVIANO,"Quần Tây Nam AVIANO Có Bộ Chỉnh Cạp, Quần Âu Nam Công Sở Chất Kaki",Quần tây nam,111000,32,350000,239000,4.0,1,1000,1000,https://tiki.vn/product-p271529139.html?spid=271529141
7175397,111461,OEM,Bộ 4 Quần Sịp Tam Giác Nam Nhật Bản (Nhiều màu) - 5Star,Thời Trang,0,0,85000,85000,3.7,12,1000,1000,https://tiki.vn/product-p7175397.html?spid=7175417
184327303,240279,Owen,OWEN - Quần âu nam màu ĐEN dáng regular cạp tăng đơ co dãn,Quần tây nam,65000,10,650000,585000,5.0,3,1000,1000,https://tiki.vn/product-p184327303.html?spid=184327335
251572799,273717,GOKING,"Think Outside The Box, mã G282. Áo thun siêu đẹp cho cả gia đình. Form unisex cho nam nữ, trẻ em, bé trai gái. Quà tặng ý nghĩa cho bố mẹ, con cái, bạn bè, doanh nghiệp, hội nhóm. Áo phông hàng hiệu Goking cao cấp in hình chữ 3D",Áo thun nam ngắn tay không cổ,0,0,69000,69000,0.0,0,1000,1000,https://tiki.vn/product-p251572799.html?spid=251572821
132097555,111461,OEM,Áo Đồng Phục Đầu Bếp Màu Đen Tay Ngắn,Áo sơ mi nam tay ngắn trơn,0,0,97000,97000,4.7,11,1000,1000,https://tiki.vn/product-p132097555.html?spid=132097557
72885407,111461,OEM,Áo thun tay dài form rộng unisex - áo sweater sọc lost xẻ tà,Thời trang nam,51000,46,110000,59000,4.6,16,1000,1000,https://tiki.vn/product-p72885407.html?spid=72885411
169111704,718933,ARADO FASHION,"Combo 3 quần lót nam x-men, lưng quàn bản vừa, chất vải thấm hút mồ hôi - FORMEN SHOP - FM3QS005",Quần lót nam,51000,34,150000,99000,3.5,2,1000,1000,https://tiki.vn/product-p169111704.html?spid=169111706
259537213,146067,Vĩnh Tiến,Áo Sơ Mi Họa Tiết Ngắn Tay Bamboo Regular Fit 425 Vĩnh Tiến - Nhiều Màu,Áo sơ mi nam tay ngắn họa tiết,0,0,425000,425000,0.0,0,1000,1000,https://tiki.vn/product-p259537213.html?spid=259537223
198518327,418935,KHATOCO ,Áo thun nam tay ngắn Khatoco A2MN418R2-VNMK019-2403-N-XANH DƯƠNG,Áo thun nam ngắn tay có cổ,0,0,418000,418000,5.0,4,1000,1000,https://tiki.vn/product-p198518327.html?spid=198518329
31638205,488103,MRM Manlywear,Combo 4 quần lót nam cạp 1cm sợi tre Bamboo tự nhiên mềm mịn thấm hút mồ hôi - Màu Ngẫu nhiên,Root,71000,24,300000,229000,4.7,312,1000,1000,https://tiki.vn/product-p31638205.html?spid=31638220
163895036,5402543,SOMIANTON,Áo Sơ Mi Nam Trắng Ngắn Tay Công Sở Trung Niên Thương Hiệu Anton Vải Nano SRN01,Áo sơ mi nam tay ngắn trơn,115000,30,380000,265000,0.0,0,1000,1000,https://tiki.vn/product-p163895036.html?spid=163895040
205226439,361817,Tsimple,Áo Thể Thao Nam cổ tròn tay ngắn tập gym vải thun lạnh thoáng mát co giãn chuẩn form MSSAHS,Áo thun nam ngắn tay không cổ,54000,36,149000,95000,4.8,38,1000,1000,https://tiki.vn/product-p205226439.html?spid=205226441
67903869,111461,OEM,"Quần Âu nam Đen Vải Chéo Loại Đẹp,Quần Tây Nam co dãn không nhăn dáng hàn quốc",Root,0,0,88000,88000,4.2,146,1000,1000,https://tiki.vn/product-p67903869.html?spid=74603951
104207558,111461,OEM,"Quần âu nam ống côn thêu họa tiết vải lụa co giãn,quần tây nam không nhăn không xù 3 màu(QATO)",Root,0,0,110000,110000,3.5,39,1000,1000,https://tiki.vn/product-p104207558.html?spid=144295404
273282306,535627,5S,"Áo Sweater Nỉ Nam 5S FASHION Cổ Tròn Cotton, Thiết Kế In Trẻ Trung, Vải Dệt Hiệu Ứng Ô Vuông Nổi Phong Cách (ANO23017)",Áo nỉ nam,155000,35,449000,294000,0.0,0,1000,1000,https://tiki.vn/product-p273282306.html?spid=273282308
144162512,79991,Aristino,"Combo 3 quân sịp đùi nam, set 3 quần lót boxer nam Aristino chất liệu cotton kháng khuẩn, khử mùi, co giãn 4 chiều thấm hút mồ hôi cực tốt ABX03707",Quần lót nam,0,0,330000,330000,0.0,0,1000,1000,https://tiki.vn/product-p144162512.html?spid=152317804
68354319,111461,OEM,Áo khoác dù 2 mặt thời trang nam M.O.N Boutique,Thời Trang,0,0,105000,105000,4.0,58,1000,1000,https://tiki.vn/product-p68354319.html?spid=71004810
73335809,317963,N6,Áo Khoác Nam Big Size Áo Khoác Dù Nam Cổ Cao Chống Lạnh Chống Gió Chống Nắng Tia UV Cao Cấp Nam Tính Hàn Quốc QM19 - ShopN6 (Nhiều Màu),Áo khoác gió,86000,34,255000,169000,4.1,81,1000,1000,https://tiki.vn/product-p73335809.html?spid=73335821
272912974,535627,5S,"Bộ Quần Áo Nam Dài Tay 5S FASHION (4 Màu), Chất Nỉ Cotton Dày Dặn, Phom Slimfit, Trơn Basic, Màu Sắc Dễ Mặc (BNI23400)",Đồ mặc nhà nam - Bộ dài,248000,30,838000,590000,5.0,2,1000,1000,https://tiki.vn/product-p272912974.html?spid=272912986
201384530,159835,LADOS,"Áo khoác dạ nam phong cách Hàn Quốc cao cấp LADOS-2061 ấm áp, sang trọng, dễ phối đồ",Áo khoác nỉ,331000,47,700000,369000,4.0,2,1000,1000,https://tiki.vn/product-p201384530.html?spid=201384556
272654497,535627,5S,"Bộ Quần Áo Dài Tay Nam 5S FASHION, Chất Nỉ Cotton, Thiết Kế In Khỏe Khoắn, Năng Động (BNI23003)",Đồ mặc nhà nam - Bộ dài,288000,29,978000,690000,0.0,0,1000,1000,https://tiki.vn/product-p272654497.html?spid=272654502
53721207,618559,Nexx & Dee,Áo sơ mi caro nam tay dài kẻ sọc vải Oxford cao cấp trắng phù hợp công sở Nexx & Dee 02 ,Áo sơ mi nam tay dài họa tiết,0,0,229000,229000,4.5,71,1000,1000,https://tiki.vn/product-p53721207.html?spid=53721235
143599914,79991,Aristino,"Áo thun ba lỗ nam, áo basic Aristino AC-21 màu trắng, chất liệu 100% cotton thấm hút mồ hôi cực thoáng mát, phù hợp thể dục, thể thao, mặc lót bên trong.",Áo thun nam ba lỗ,0,0,95000,95000,4.7,87,1000,1000,https://tiki.vn/product-p143599914.html?spid=143599920
30684956,418935,KHATOCO ,Áo Sơ Mi Nam Tay Dài Khatoco A1MD360T1-VNMA007-2010-D,Root,0,0,360000,360000,5.0,6,1000,1000,https://tiki.vn/product-p30684956.html?spid=30684958
273121056,111461,OEM,QUẦN JEAN TRUNG NIÊN ỐNG SUÔNG CO GIÃN TG,Quần jeans nam dài,0,0,270000,270000,0.0,0,1000,1000,https://tiki.vn/product-p273121056.html?spid=273121058
193981069,261801,Leman,Quần Jean nam Leman đen mài xám JD14 - Slim Form,Quần jeans nam dài,79000,14,549000,470000,5.0,13,1000,1000,https://tiki.vn/product-p193981069.html?spid=193981071
241732244,535627,5S,"Quần Short Kaki Nam 5S PREMIUM, Chất Cotton Kaki Mềm, Thấm Hút, Mát, Giữ Phom, Thiết Kế In Họa Tiết Trẻ Trung (QSK23006)",Quần kaki nam ngắn,211000,48,439000,228000,4.6,8,1000,1000,https://tiki.vn/product-p241732244.html?spid=241732256
71168734,294011,SITAKI,Áo thun nam ngắn tay cổ tim body thời trang SITAKI cao cấp ATN06,Thời trang nam,0,0,80000,80000,4.2,103,1000,1000,https://tiki.vn/product-p71168734.html?spid=71168742
151783405,111461,OEM,Áo sơ mi khoác ngoài form rộng unisex - somi nam nữ oversize số 7,Áo sơ mi nam tay dài họa tiết,56000,26,215000,159000,0.0,0,1000,1000,https://tiki.vn/product-p151783405.html?spid=151783407
177713136,111461,OEM,Đồ Bộ Pijama Nam Pijma Pilama Trung Niên Cho Ba Ông Già Đồ Bộ Ngủ Mặc Nhà Tay Dài Thoải Mái 100% Cotton,Root,0,0,179000,179000,4.7,6,1000,1000,https://tiki.vn/product-p177713136.html?spid=177713138
124638185,159835,LADOS,"Quần tây nam chất lượng LADOS - 327, chất vải dày dặn co giãn nhẹ, form slimfit",Quần tây nam,100000,33,299000,199000,4.5,27,1000,1000,https://tiki.vn/product-p124638185.html?spid=124638201
74451769,4245255,Vidona Luxy. Lengend,"ÁO PHAO NAM SIÊU NHẸ, LOẠI CÓ MŨ THÁO RỜI - ÁO PHAO NAM LÓT BÔNG SIÊU NHẸ ( ÁO LÔNG VŨ, ÁO KHOÁC LÔNG VŨ)",Áo khoác phao nam,250000,31,800000,550000,4.5,27,1000,1000,https://tiki.vn/product-p74451769.html?spid=76166530
81141012,4469177,Chandi,"Quần Jean Nam cao cấp chất bò siêu co dãnThương Hiệu Chandi, form đứng dáng đẹp mẫu mới siêu hot MR9031",Quần jeans nam dài,0,0,169000,169000,4.5,162,1000,1000,https://tiki.vn/product-p81141012.html?spid=81141016
169331344,4807177,Micado,Áo chống nắng nam sọc tay mới 5 màu thun lạnh thoáng mát chống tia UV cao cấp Micado,Áo khoác gió,0,0,180000,180000,5.0,21,1000,1000,https://tiki.vn/product-p169331344.html?spid=169331346
32901964,111461,OEM,Hộp 4 quần lót nam tam giác cao cấp,Thời Trang,0,0,67900,67900,4.5,132,1000,1000,https://tiki.vn/product-p32901964.html?spid=52277369
176663149,273717,GOKING,"Áo khoác dù cách nhiệt GOKING cho nam nữ, áo khoác gió hàng hiệu Việt Nam cao cấp, chống gió lạnh, giữ ấm cơ thể",Áo khoác gió,0,0,222000,222000,4.8,60,1000,1000,https://tiki.vn/product-p176663149.html?spid=176663151
58487752,618559,Nexx & Dee,Quần tây âu nam vải cao cấp phù hợp công sở ND01,Thời Trang,0,0,229000,229000,4.7,27,1000,1000,https://tiki.vn/product-p58487752.html?spid=58487756
213531812,718933,ARADO FASHION,"Quần boxer, quần lót nam thiết kế lưới li ti, chất vải thấm hút mồ hôi tốt(1 chiếc) - FORMEN SHOP - FM1QS020",Quần lót nam,11000,18,60000,49000,4.5,2,1000,1000,https://tiki.vn/product-p213531812.html?spid=213531814
104064631,111461,OEM,"Quần Jean Nam, Quần Bò Nam Phong Cách Thời Trang Trẻ Trung ms28",Quần jeans nam dài,0,0,145000,145000,3.4,9,1000,1000,https://tiki.vn/product-p104064631.html?spid=104064757
251773296,488103,MRM Manlywear,"Áo thun Polo Nam Coolmax - Premium nam tính, thanh lịch sang trọng MRM Manlywear",Áo thun nam ngắn tay có cổ,181000,40,450000,269000,5.0,18,1000,1000,https://tiki.vn/product-p251773296.html?spid=251773302
263337894,111461,OEM,"Áo khoác nam, áo khoác thiết kế kiểu vest chất liệu len dệt kim cao cấp dẫn đầu xu hướng thời trang Hàn T5",Áo cardigan nam,0,0,350000,350000,0.0,0,1000,1000,https://tiki.vn/product-p263337894.html?spid=263337896
20124280,248413,Haint Boutique,Quần nam ống rộng lưng thun bản lớn chất liệu đũi cao cấp 123,Thời Trang,0,0,149000,149000,2.5,4,1000,1000,https://tiki.vn/product-p20124280.html?spid=59176589
136541961,111461,OEM,BỘ ĐỒ NỈ COTTON DÀI NAM THU ĐÔNG,Đồ mặc nhà nam - Bộ dài,0,0,269000,269000,4.8,4,1000,1000,https://tiki.vn/product-p136541961.html?spid=136541963
76705881,111461,OEM,quần jean nam big size 90kg co giãn hàng đẹp form xuất khẩu,Quần jeans nam dài,0,0,99000,99000,3.9,94,1000,1000,https://tiki.vn/product-p76705881.html?spid=136173270
52251333,224521,Doka,"Áo Thun Nam Cổ Bẻ, Cổ Trụ, Thương Hiệu DOKA, 4 Chiều Cao Cấp ( 8 Màu) ,thiết kế, tay ngắn, trẻ trung, khỏe khoắn, đường may tỉ mỉ",Thời Trang,66000,49,135000,69000,4.6,49,1000,1000,https://tiki.vn/product-p52251333.html?spid=180399111
137611546,361817,Tsimple,Áo Thun Thể Thao Nam TSIMPLE cổ tròn tay ngắn tập gym vải thun lạnh thoáng mát co giãn chuẩn form MSSAHRBC,Áo thun nam ngắn tay không cổ,40000,27,149000,109000,4.5,39,1000,1000,https://tiki.vn/product-p137611546.html?spid=137611548
85086930,111461,OEM,Áo sơ mi nam vải cotton mềm không nhăn-Quà tặng,Áo sơ mi nam tay dài trơn,0,0,105000,105000,0.0,0,1000,1000,https://tiki.vn/product-p85086930.html?spid=248523180
160884085,273717,GOKING,"Gia đình là số 1, mã LV2. Áo thun hàng hiệu GOKING, form unisex cho nam nữ, trẻ em, bé trai gái. Áo phông in hình chữ đẹp. Quà tặng cao cấp cho gia đình, cặp đôi, hội nhóm, doanh nghiệp",Áo thun nam ngắn tay không cổ,0,0,69000,69000,5.0,8,1000,1000,https://tiki.vn/product-p160884085.html?spid=252862678
167483401,561415,	OEM,Áo thun nam G-Mark Gunze 5020 (áo ba lỗ size S -M -L -XL) màu trắng.,Áo thun nam ba lỗ,0,0,77000,77000,4.8,5,1000,1000,https://tiki.vn/product-p167483401.html?spid=167483411
101656132,111461,OEM,Áo Khoác Dạ Nam Dáng Ngắn Áo Dạ Nam Hàn Quốc Dáng Vừa Sans Shop Sans08,Root,0,0,529000,529000,4.8,8,1000,1000,https://tiki.vn/product-p101656132.html?spid=202498172
23464722,111461,OEM,Quần jogger thun trơn nam (Đen),Thời Trang,0,0,78000,78000,4.5,2,1000,1000,https://tiki.vn/product-p23464722.html?spid=77968217
67294320,111461,OEM,"Quần đùi thái, quần nam mặc ở nhà",Root,0,0,27000,27000,3.8,14,1000,1000,https://tiki.vn/product-p67294320.html?spid=67294330
273289173,535627,5S,"Áo Thun Nam Tay Dài 5S FASHION, Chất Viscose, In Chữ Trẻ Trung, Phom Regular Thoải Mái, Dễ Chịu (ATO23012)",Áo thun nam dài tay,85000,29,289000,204000,0.0,0,1000,1000,https://tiki.vn/product-p273289173.html?spid=273289177
21601483,111461,OEM,Combo 4 quần lót nam quần sịp tam giác nam đúc không đường may cao cấp,Thời Trang,0,0,319000,319000,4.3,69,1000,1000,https://tiki.vn/product-p21601483.html?spid=21601485
113115714,111461,OEM,Áo lót nam cotton trắng siêu đẹp,Áo thun nam ngắn tay không cổ,0,0,54000,54000,4.1,10,1000,1000,https://tiki.vn/product-p113115714.html?spid=127532387
23367622,111461,OEM,Quần bơi nam phổ thông,Thời Trang,0,0,80000,80000,4.5,12,1000,1000,https://tiki.vn/product-p23367622.html?spid=74257088
163903477,5402543,SOMIANTON,Áo Sơ Mi Nam Xanh Dương Ngắn Tay Anton Công Sở Trung Niên Vải Sợi Tre Kẻ Trắng – GD553,Áo sơ mi nam tay ngắn họa tiết,90000,25,355000,265000,4.8,4,1000,1000,https://tiki.vn/product-p163903477.html?spid=163903479
180577966,111461,OEM,"Áo Sơ Mi Nam Trắng Dài tay Cổ bẻ Chất Lụa Trơn Truyền Thống không nhăn, thoáng mát",Áo sơ mi nam tay dài trơn,0,0,110000,110000,4.3,15,1000,1000,https://tiki.vn/product-p180577966.html?spid=198651858
115981814,111461,OEM,Áo Khoác Dù Nam Nữ TMS Áo Khoác Gió Phối 2 Màu Couple Cực Đẹp Rẻ - Bomber Jacket (Video Ảnh Thật) - ÁO KHOÁC THIÊN HÀ,Áo khoác gió,0,0,96000,96000,4.8,16,1000,1000,https://tiki.vn/product-p115981814.html?spid=127712953
252794076,111461,OEM,Quần short nam chất nhung tăm form big size 80 đến 130kg,Root,0,0,265000,265000,0.0,0,1000,1000,https://tiki.vn/product-p252794076.html?spid=252794078
196184514,111461,OEM,"Áo Blue, Blouse trắng Dáng Ngắn Ngang Đùi Nam Nữ Dài Tay, Cộc Tay Hàng Đẹp Loại 1 Dành Cho Y Tá, Dược Sĩ, Điều Dưỡng",Root,0,0,138000,138000,5.0,1,1000,1000,https://tiki.vn/product-p196184514.html?spid=196184558
99409990,618559,Nexx & Dee,Áo sơ mi nam tay ngắn công sở Nexx & Dee vải oxford denim cao cấp trắng ND05,Áo sơ mi nam tay ngắn trơn,0,0,219000,219000,4.6,7,1000,1000,https://tiki.vn/product-p99409990.html?spid=99409992
104312787,219929,CITYMEN,"Quần Lót Nam lưng Hàn Quốc vải thun lạnh 4 chiều hiệu CITYMEN cao cấp, đồ lót - LMTK-HANAL",Quần lót nam,13000,43,30000,17000,4.7,181,1000,1000,https://tiki.vn/product-p104312787.html?spid=104312789
184916117,448813,CATRIO,"áo may ô nam CATRIO là áo lót 3 lỗ cho bố cho ông người trung tuổi người cao tuổi từ 55kg đến 83kg, vải 100% cotton chất lượng thật, áo lót màu trắng cho nam mặc bên trong áo sơ mi, mặc ở nhà, mặc khi ngủ",Áo thun nam ba lỗ,0,0,59000,59000,5.0,1,1000,1000,https://tiki.vn/product-p184916117.html?spid=184916121
100366401,494763,Fasvin,Áo thun thể thao nam Fasvin PL20245.HN áo polo vải cotton thấm hút mồ hôi tốt,Áo thun nam ngắn tay có cổ,0,0,349000,349000,0.0,0,1000,1000,https://tiki.vn/product-p100366401.html?spid=100366423
104188520,219929,CITYMEN,"Combo 4 Quần Lót Nam hiệu CITYMEN vải cotton co giãn 4 chiều lưng Hàn Quốc cao cấp màu ngẫu nhiên, đồ lót - LMTK-HANAC",Quần lót nam,76000,49,155000,79000,4.6,118,1000,1000,https://tiki.vn/product-p104188520.html?spid=104188523
176769589,111461,OEM,"Quần bơi big size cho nam giới béo mập, có size lớn đến 125kg, dáng sooc đùi dài, chất thun bơi lạnh dày dặn co giãn 4 chiều | BN017",Quần bơi - đi biển nam,0,0,180000,180000,4.5,6,1000,1000,https://tiki.vn/product-p176769589.html?spid=176769593
216204345,618559,Nexx & Dee,"Áo thun polo nam, áo thun cá sấu nam có cổ bẻ trẻ trung niên big size 3xl CS10",Áo thun nam ngắn tay có cổ,0,0,155000,155000,4.0,1,1000,1000,https://tiki.vn/product-p216204345.html?spid=216204347
99484251,111461,OEM,Quần jean nam rách gối cao cấp vải jean co dãn hàng chuẩn shop Phuongnamshop20 kvp27,Root,0,0,115000,115000,5.0,1,1000,1000,https://tiki.vn/product-p99484251.html?spid=199618156
193178043,111461,OEM,"Áo Khoác Nỉ Nam Cao Cấp - Vải Nỉ Nhập Mặt Thoáng Mát,Có Nón Che Rộng Cao Cấp AK016",Root,0,0,119000,119000,0.0,0,1000,1000,https://tiki.vn/product-p193178043.html?spid=207503136
20521238,418935,KHATOCO ,Áo Sơ Mi Nam Tay Ngắn Khatoco A1MN538T1-CNCR115-2010-N - Đỏ,Root,0,0,538000,538000,5.0,68,1000,1000,https://tiki.vn/product-p20521238.html?spid=20521271
148600532,159835,LADOS,"Áo khoác dù nam 2 mặt chống Nước LADOS cao cấp - 22027 , Form đẹp, chống nắng, chống nước tốt",Áo khoác gió,150000,40,379000,229000,4.3,43,1000,1000,https://tiki.vn/product-p148600532.html?spid=148600571
54762328,418935,KHATOCO ,Áo sơ mi nam tay ngắn form ôm họa tiết Khatoco A1MN438S1-CNIN099-2011-N - Đen,Thời Trang,0,0,438000,438000,5.0,4,1000,1000,https://tiki.vn/product-p54762328.html?spid=54762330
74151584,221573,Amazing,"Quần tây nam Amazing màu đen và xanh đen, size 28 đến 40, form công sở truyền thống, không ly, ống suông",Quần tây nam,174000,35,499000,325000,4.5,63,1000,1000,https://tiki.vn/product-p74151584.html?spid=74151586
186621496,618559,Nexx & Dee,Quần dài kaki nam công sở đi tiệc có size lớn big size 36 cao cấp QD03,Quần kaki nam dài,0,0,229000,229000,5.0,3,1000,1000,https://tiki.vn/product-p186621496.html?spid=186621523
207236298,664703,ĐŨI VIỆT,"Áo vest blazer Linen nam, Áo blazer nam công sở chất vải linen tự nhiên mềm mại thời trang Đũi Việt",Bộ vest nam,0,0,325000,325000,4.6,5,1000,1000,https://tiki.vn/product-p207236298.html?spid=214515338
247402135,146067,Vĩnh Tiến,Áo Sơ Mi Dài Tay Màu Tencel-Spun Regular Fit 325 Vĩnh Tiến - Nhiều Màu,Áo sơ mi nam tay dài trơn,0,0,325000,325000,0.0,0,1000,1000,https://tiki.vn/product-p247402135.html?spid=247402137
214935143,111461,OEM,"Quần lót nam ROCK QA1110 size đại  3XL, 4XL, 5XL chất thun lạnh mịn mát",Quần lót nam,24080,28,86000,61920,0.0,0,1000,1000,https://tiki.vn/product-p214935143.html?spid=214935145
216203477,618559,Nexx & Dee,"Áo thun polo nam, áo thun cá sấu nam có cổ bẻ trẻ trung niên big size 3xl CS3",Áo thun nam ngắn tay có cổ,0,0,155000,155000,0.0,0,1000,1000,https://tiki.vn/product-p216203477.html?spid=216203479
189595906,618559,Nexx & Dee,"Áo thun cá sấu nam, áo thun polo nam trung niên sọc ngang có cổ có túi cao cấp ND05",Áo thun nam ngắn tay có cổ,0,0,155000,155000,5.0,11,1000,1000,https://tiki.vn/product-p189595906.html?spid=189595908
109567299,4581269,Baw,"Combo 3 Quần Boxer Nam Chất Liệu Thun Cotton Lạnh Cao Cấp, Quần Sịp Nam Co Giãn Thoáng Mát, Thấm Hút Mồ Hôi Thương Hiệu BAW (Combo 3 quần màu ngẫu nhiên) NT2201",Quần lót nam,50000,25,199000,149000,4.8,65,1000,1000,https://tiki.vn/product-p109567299.html?spid=109567301
75320881,221573,Amazing,"Quần short kaki nam Amazing, màu sắc trẻ trung, bigsize, vải co giãn, lưng thun có dây rút",Quần kaki nam ngắn,80000,33,239000,159000,4.6,63,1000,1000,https://tiki.vn/product-p75320881.html?spid=75320892
111710197,111461,OEM,"Áo Sơ Mi Nam Ngắn Tay Mẫu TNFS Thời Trang Cao Cấp PONIVA Phong Cách Hàn Quốc Trẻ Trung, Lịch Lãm",Root,0,0,125000,125000,5.0,12,1000,1000,https://tiki.vn/product-p111710197.html?spid=111710230
194086931,111461,OEM,"Quần Lót Nam Tam Giác Munafie, Quần Sịp Đùi Nam Munafie Co Giãn 4 Chiều - SN03",Quần lót nam,0,0,17000,17000,4.0,1,1000,1000,https://tiki.vn/product-p194086931.html?spid=194086941
195949063,734939,ADINO,Quần âu nam hàn quốc màu đen ADINO vải cotton không bai không xù co giãn dáng công sở slimfit ống đứng hơi côn QA140,Quần tây nam,131000,34,380000,249000,5.0,6,1000,1000,https://tiki.vn/product-p195949063.html?spid=195949071
273121851,5367201,NHUH20,"Quần ống rộng túi hộp , Quần jogger unisex nhiều túi phong cách thể thao THỜI TRANG, Quần kaki phối dây rút eo cargo pants Hottrend vải kaki dù mềm hiphop nam nữ",Quần jogger nam,0,0,127000,127000,0.0,0,1000,1000,https://tiki.vn/product-p273121851.html?spid=273121853
